combination_id	allele_frequency	effect_size	sample_size	case_control_ratio	simulation_repetition	causal_variant	n_cases_sim	n_controls_sim	n_missing_sim	variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	variant_h2	notes
QRNXSXTAZLLN_6	0.10	10	400	0.5	6	aadE	199	199	364	aadE	9.80E-02	1.73E-07	1.67E-07	4.43E-01	8.31E-02	2.59E-01
QRNXSXTAZLLN_7	0.10	10	400	0.5	7	aadE	199	199	364	aadE	9.80E-02	1.73E-07	1.84E-07	4.41E-01	8.31E-02	2.58E-01
QRNXSXTAZLLN_8	0.10	10	400	0.5	8	aadE	199	199	364	aadE	9.80E-02	1.73E-07	1.64E-06	4.20E-01	8.63E-02	2.38E-01
QRNXSXTAZLLN_9	0.10	10	400	0.5	9	aadE	199	199	364	aadE	9.80E-02	1.73E-07	2.43E-07	4.41E-01	8.40E-02	2.55E-01
QRNXSXTAZLLN_10	0.10	10	400	0.5	10	aadE	199	199	364	aadE	9.80E-02	1.73E-07	1.14E-07	4.41E-01	8.16E-02	2.62E-01
HTDLSOQZAFKM_1	0.10	10	500	0.5	1	aadE	249	249	264	aadE	9.84E-02	4.42E-09	1.83E-08	4.45E-01	7.79E-02	2.49E-01
HTDLSOQZAFKM_2	0.10	10	500	0.5	2	aadE	249	249	264	aadE	9.84E-02	4.42E-09	1.11E-08	4.39E-01	7.55E-02	2.52E-01
HTDLSOQZAFKM_3	0.10	10	500	0.5	3	aadE	249	249	264	aadE	9.84E-02	4.42E-09	8.18E-08	4.16E-01	7.64E-02	2.37E-01
HTDLSOQZAFKM_4	0.10	10	500	0.5	4	aadE	249	249	264	aadE	9.84E-02	4.42E-09	3.22E-08	4.27E-01	7.61E-02	2.45E-01
HTDLSOQZAFKM_5	0.10	10	500	0.5	5	aadE	249	249	264	aadE	9.84E-02	4.42E-09	5.14E-09	4.47E-01	7.51E-02	2.58E-01
HTDLSOQZAFKM_6	0.10	10	500	0.5	6	aadE	249	249	264	aadE	9.84E-02	4.42E-09	3.24E-08	4.30E-01	7.66E-02	2.45E-01
HTDLSOQZAFKM_7	0.10	10	500	0.5	7	aadE	249	249	264	aadE	9.84E-02	4.42E-09	2.55E-09	4.41E-01	7.27E-02	2.63E-01
HTDLSOQZAFKM_8	0.10	10	500	0.5	8	aadE	249	249	264	aadE	9.84E-02	4.42E-09	2.55E-09	4.41E-01	7.27E-02	2.63E-01
HTDLSOQZAFKM_9	0.10	10	500	0.5	9	aadE	249	249	264	aadE	9.84E-02	4.42E-09	1.78E-08	4.45E-01	7.77E-02	2.49E-01
HTDLSOQZAFKM_10	0.10	10	500	0.5	10	aadE	249	249	264	aadE	9.84E-02	4.42E-09	6.16E-09	4.41E-01	7.45E-02	2.57E-01
VYAYIMUHGNLG_1	0.10	10	600	0.5	1	aadE	185	289	288	aadE	5.27E-02	2.51E-07	4.41E-07	5.08E-01	9.92E-02	2.29E-01
VYAYIMUHGNLG_2	0.10	10	600	0.5	2	aadE	185	289	288	aadE	5.27E-02	2.51E-07	1.81E-07	5.17E-01	9.76E-02	2.37E-01
VYAYIMUHGNLG_3	0.10	10	600	0.5	3	aadE	185	289	288	aadE	5.27E-02	2.51E-07	2.62E-07	5.21E-01	9.98E-02	2.34E-01
VYAYIMUHGNLG_4	0.10	10	600	0.5	4	aadE	185	289	288	aadE	5.27E-02	2.51E-07	1.60E-06	4.88E-01	1.00E-01	2.18E-01
VYAYIMUHGNLG_5	0.10	10	600	0.5	5	aadE	185	289	288	aadE	5.27E-02	2.51E-07	3.35E-07	5.10E-01	9.86E-02	2.32E-01
VYAYIMUHGNLG_6	0.10	10	600	0.5	6	aadE	185	289	288	aadE	5.27E-02	2.51E-07	1.81E-07	5.17E-01	9.76E-02	2.37E-01
VYAYIMUHGNLG_7	0.10	10	600	0.5	7	aadE	185	289	288	aadE	5.27E-02	2.51E-07	9.31E-07	5.01E-01	1.01E-01	2.23E-01
VYAYIMUHGNLG_8	0.10	10	600	0.5	8	aadE	185	289	288	aadE	5.27E-02	2.51E-07	4.86E-07	5.11E-01	1.00E-01	2.29E-01
VYAYIMUHGNLG_9	0.10	10	600	0.5	9	aadE	185	289	288	aadE	5.27E-02	2.51E-07	1.81E-07	5.17E-01	9.76E-02	2.37E-01
VYAYIMUHGNLG_10	0.10	10	600	0.5	10	aadE	185	289	288	aadE	5.27E-02	2.51E-07	3.55E-07	5.14E-01	9.95E-02	2.31E-01
KUJGUPCKMKHH_1	0.10	10	700	0.5	1	aadE	133	341	288	aadE	5.27E-02	2.87E-09	8.68E-09	5.39E-01	9.20E-02	2.60E-01
KUJGUPCKMKHH_2	0.10	10	700	0.5	2	aadE	133	341	288	aadE	5.27E-02	2.87E-09	1.56E-09	5.48E-01	8.90E-02	2.73E-01
KUJGUPCKMKHH_3	0.10	10	700	0.5	3	aadE	133	341	288	aadE	5.27E-02	2.87E-09	3.00E-09	5.50E-01	9.09E-02	2.68E-01
KUJGUPCKMKHH_4	0.10	10	700	0.5	4	aadE	133	341	288	aadE	5.27E-02	2.87E-09	1.56E-09	5.48E-01	8.90E-02	2.73E-01
KUJGUPCKMKHH_5	0.10	10	700	0.5	5	aadE	133	341	288	aadE	5.27E-02	2.87E-09	1.56E-09	5.48E-01	8.90E-02	2.73E-01
KUJGUPCKMKHH_6	0.10	10	700	0.5	6	aadE	133	341	288	aadE	5.27E-02	2.87E-09	3.61E-09	5.43E-01	9.03E-02	2.67E-01
KUJGUPCKMKHH_7	0.10	10	700	0.5	7	aadE	133	341	288	aadE	5.27E-02	2.87E-09	1.71E-09	5.48E-01	8.91E-02	2.72E-01
KUJGUPCKMKHH_8	0.10	10	700	0.5	8	aadE	133	341	288	aadE	5.27E-02	2.87E-09	4.91E-09	5.38E-01	9.02E-02	2.65E-01
KUJGUPCKMKHH_9	0.10	10	700	0.5	9	aadE	133	341	288	aadE	5.27E-02	2.87E-09	6.51E-09	5.37E-01	9.08E-02	2.63E-01
KUJGUPCKMKHH_10	0.10	10	700	0.5	10	aadE	133	341	288	aadE	5.27E-02	2.87E-09	9.08E-08	5.10E-01	9.39E-02	2.42E-01
CNUTEXETQKIV_1	0.10	100	100	0.5	1	aadE	49	49	664	aadE	9.18E-02	1.64E-03	4.61E-03	5.00E-01	1.72E-01	2.84E-01	bad-chisq
CNUTEXETQKIV_2	0.10	100	100	0.5	2	aadE	49	49	664	aadE	9.18E-02	1.64E-03	1.42E-03	5.51E-01	1.68E-01	3.18E-01	bad-chisq
CNUTEXETQKIV_3	0.10	100	100	0.5	3	aadE	49	49	664	aadE	9.18E-02	1.64E-03	1.42E-03	5.51E-01	1.68E-01	3.18E-01	bad-chisq
CNUTEXETQKIV_4	0.10	100	100	0.5	4	aadE	49	49	664	aadE	9.18E-02	1.64E-03	6.41E-03	4.75E-01	1.70E-01	2.74E-01	bad-chisq
CNUTEXETQKIV_5	0.10	100	100	0.5	5	aadE	49	49	664	aadE	9.18E-02	1.64E-03	1.42E-03	5.51E-01	1.68E-01	3.18E-01	bad-chisq
CNUTEXETQKIV_6	0.10	100	100	0.5	6	aadE	49	49	664	aadE	9.18E-02	1.64E-03	1.47E-03	5.50E-01	1.68E-01	3.17E-01	bad-chisq
CNUTEXETQKIV_7	0.10	100	100	0.5	7	aadE	49	49	664	aadE	9.18E-02	1.64E-03	7.41E-03	5.12E-01	1.87E-01	2.69E-01	bad-chisq
CNUTEXETQKIV_8	0.10	100	100	0.5	8	aadE	49	49	664	aadE	9.18E-02	1.64E-03	3.62E-03	5.15E-01	1.73E-01	2.91E-01	bad-chisq
CNUTEXETQKIV_9	0.10	100	100	0.5	9	aadE	49	49	664	aadE	9.18E-02	1.64E-03	1.42E-03	5.51E-01	1.68E-01	3.18E-01	bad-chisq
CNUTEXETQKIV_10	0.10	100	100	0.5	10	aadE	49	49	664	aadE	9.18E-02	1.64E-03	1.42E-03	5.51E-01	1.68E-01	3.18E-01	bad-chisq
KRRGOREFVLSM_1	0.10	100	200	0.5	1	aadE	99	99	564	aadE	9.60E-02	4.55E-06	2.82E-06	5.53E-01	1.15E-01	3.26E-01	bad-chisq
KRRGOREFVLSM_2	0.10	100	200	0.5	2	aadE	99	99	564	aadE	9.60E-02	4.55E-06	4.53E-06	5.58E-01	1.18E-01	3.19E-01	bad-chisq
KRRGOREFVLSM_3	0.10	100	200	0.5	3	aadE	99	99	564	aadE	9.60E-02	4.55E-06	2.65E-05	5.06E-01	1.17E-01	2.94E-01	bad-chisq
KRRGOREFVLSM_4	0.10	100	200	0.5	4	aadE	99	99	564	aadE	9.60E-02	4.55E-06	2.82E-06	5.53E-01	1.15E-01	3.26E-01	bad-chisq
KRRGOREFVLSM_5	0.10	100	200	0.5	5	aadE	99	99	564	aadE	9.60E-02	4.55E-06	2.82E-06	5.53E-01	1.15E-01	3.26E-01	bad-chisq
KRRGOREFVLSM_6	0.10	100	200	0.5	6	aadE	99	99	564	aadE	9.60E-02	4.55E-06	2.82E-06	5.53E-01	1.15E-01	3.26E-01	bad-chisq
KRRGOREFVLSM_7	0.10	100	200	0.5	7	aadE	99	99	564	aadE	9.60E-02	4.55E-06	2.35E-06	5.93E-01	1.22E-01	3.28E-01	bad-chisq
KRRGOREFVLSM_8	0.10	100	200	0.5	8	aadE	99	99	564	aadE	9.60E-02	4.55E-06	2.82E-06	5.53E-01	1.15E-01	3.26E-01	bad-chisq
KRRGOREFVLSM_9	0.10	100	200	0.5	9	aadE	99	99	564	aadE	9.60E-02	4.55E-06	1.01E-05	5.41E-01	1.19E-01	3.08E-01	bad-chisq
KRRGOREFVLSM_10	0.10	100	200	0.5	10	aadE	99	99	564	aadE	9.60E-02	4.55E-06	1.18E-05	5.39E-01	1.20E-01	3.06E-01	bad-chisq
BUEAANUZCMJN_1	0.10	100	300	0.5	1	aadE	149	149	464	aadE	9.73E-02	1.44E-08	6.40E-09	5.54E-01	9.26E-02	3.28E-01	bad-chisq
BUEAANUZCMJN_2	0.10	100	300	0.5	2	aadE	149	149	464	aadE	9.73E-02	1.44E-08	2.32E-07	5.18E-01	9.77E-02	2.94E-01	bad-chisq
BUEAANUZCMJN_3	0.10	100	300	0.5	3	aadE	149	149	464	aadE	9.73E-02	1.44E-08	8.11E-06	4.50E-01	9.91E-02	2.55E-01	bad-chisq
BUEAANUZCMJN_4	0.10	100	300	0.5	4	aadE	149	149	464	aadE	9.73E-02	1.44E-08	6.51E-09	5.54E-01	9.27E-02	3.28E-01	bad-chisq
BUEAANUZCMJN_5	0.10	100	300	0.5	5	aadE	149	149	464	aadE	9.73E-02	1.44E-08	9.04E-09	5.55E-01	9.38E-02	3.25E-01	bad-chisq
BUEAANUZCMJN_6	0.10	100	300	0.5	6	aadE	149	149	464	aadE	9.73E-02	1.44E-08	6.40E-09	5.54E-01	9.26E-02	3.28E-01	bad-chisq
BUEAANUZCMJN_7	0.10	100	300	0.5	7	aadE	149	149	464	aadE	9.73E-02	1.44E-08	1.71E-07	5.36E-01	1.00E-01	2.97E-01	bad-chisq
BUEAANUZCMJN_8	0.10	100	300	0.5	8	aadE	149	149	464	aadE	9.73E-02	1.44E-08	2.61E-07	5.26E-01	9.97E-02	2.93E-01	bad-chisq
BUEAANUZCMJN_9	0.10	100	300	0.5	9	aadE	149	149	464	aadE	9.73E-02	1.44E-08	1.94E-08	5.52E-01	9.56E-02	3.18E-01	bad-chisq
BUEAANUZCMJN_10	0.10	100	300	0.5	10	aadE	149	149	464	aadE	9.73E-02	1.44E-08	1.16E-06	5.21E-01	1.05E-01	2.77E-01	bad-chisq
YNTCQDSHQFTR_1	0.10	100	400	0.5	1	aadE	199	199	364	aadE	9.80E-02	4.85E-11	3.30E-10	5.46E-01	8.47E-02	3.08E-01	bad-chisq
YNTCQDSHQFTR_2	0.10	100	400	0.5	2	aadE	199	199	364	aadE	9.80E-02	4.85E-11	4.94E-10	5.46E-01	8.56E-02	3.05E-01	bad-chisq
YNTCQDSHQFTR_3	0.10	100	400	0.5	3	aadE	199	199	364	aadE	9.80E-02	4.85E-11	2.17E-09	5.35E-01	8.73E-02	2.94E-01	bad-chisq
YNTCQDSHQFTR_4	0.10	100	400	0.5	4	aadE	199	199	364	aadE	9.80E-02	4.85E-11	9.87E-11	5.56E-01	8.36E-02	3.17E-01	bad-chisq
YNTCQDSHQFTR_5	0.10	100	400	0.5	5	aadE	199	199	364	aadE	9.80E-02	4.85E-11	1.54E-11	5.54E-01	7.98E-02	3.30E-01	bad-chisq
YNTCQDSHQFTR_6	0.10	100	400	0.5	6	aadE	199	199	364	aadE	9.80E-02	4.85E-11	1.00E-10	5.53E-01	8.32E-02	3.17E-01	bad-chisq
YNTCQDSHQFTR_7	0.10	100	400	0.5	7	aadE	199	199	364	aadE	9.80E-02	4.85E-11	2.40E-11	5.58E-01	8.11E-02	3.27E-01	bad-chisq
YNTCQDSHQFTR_8	0.10	100	400	0.5	8	aadE	199	199	364	aadE	9.80E-02	4.85E-11	7.65E-11	5.50E-01	8.23E-02	3.19E-01	bad-chisq
YNTCQDSHQFTR_9	0.10	100	400	0.5	9	aadE	199	199	364	aadE	9.80E-02	4.85E-11	1.30E-09	5.56E-01	8.94E-02	2.98E-01	bad-chisq
YNTCQDSHQFTR_10	0.10	100	400	0.5	10	aadE	199	199	364	aadE	9.80E-02	4.85E-11	2.66E-11	5.57E-01	8.13E-02	3.26E-01	bad-chisq
UFNPNQVHILGN_1	0.10	100	500	0.5	1	aadE	249	249	264	aadE	9.84E-02	1.68E-13	3.82E-14	5.55E-01	7.11E-02	3.30E-01	bad-chisq
UFNPNQVHILGN_2	0.10	100	500	0.5	2	aadE	249	249	264	aadE	9.84E-02	1.68E-13	1.22E-13	5.56E-01	7.29E-02	3.24E-01	bad-chisq
UFNPNQVHILGN_3	0.10	100	500	0.5	3	aadE	249	249	264	aadE	9.84E-02	1.68E-13	3.35E-13	5.58E-01	7.46E-02	3.18E-01	bad-chisq
UFNPNQVHILGN_4	0.10	100	500	0.5	4	aadE	249	249	264	aadE	9.84E-02	1.68E-13	8.23E-14	5.54E-01	7.20E-02	3.26E-01	bad-chisq
UFNPNQVHILGN_5	0.10	100	500	0.5	5	aadE	249	249	264	aadE	9.84E-02	1.68E-13	3.82E-14	5.55E-01	7.11E-02	3.30E-01	bad-chisq
UFNPNQVHILGN_6	0.10	100	500	0.5	6	aadE	249	249	264	aadE	9.84E-02	1.68E-13	8.69E-12	5.37E-01	7.67E-02	3.00E-01	bad-chisq
UFNPNQVHILGN_7	0.10	100	500	0.5	7	aadE	249	249	264	aadE	9.84E-02	1.68E-13	1.61E-13	5.63E-01	7.42E-02	3.23E-01	bad-chisq
UFNPNQVHILGN_8	0.10	100	500	0.5	8	aadE	249	249	264	aadE	9.84E-02	1.68E-13	7.51E-14	5.68E-01	7.37E-02	3.27E-01	bad-chisq
UFNPNQVHILGN_9	0.10	100	500	0.5	9	aadE	249	249	264	aadE	9.84E-02	1.68E-13	3.90E-12	5.57E-01	7.82E-02	3.04E-01	bad-chisq
UFNPNQVHILGN_10	0.10	100	500	0.5	10	aadE	249	249	264	aadE	9.84E-02	1.68E-13	8.68E-14	5.60E-01	7.29E-02	3.26E-01	bad-chisq
MXPKTMQCDNVM_1	0.10	100	600	0.5	1	aadE	188	286	288	aadE	5.27E-02	2.35E-10	7.59E-10	6.17E-01	9.82E-02	2.78E-01	bad-chisq
MXPKTMQCDNVM_2	0.10	100	600	0.5	2	aadE	188	286	288	aadE	5.27E-02	2.35E-10	1.11E-10	6.37E-01	9.65E-02	2.91E-01	bad-chisq
MXPKTMQCDNVM_3	0.10	100	600	0.5	3	aadE	188	286	288	aadE	5.27E-02	2.35E-10	7.85E-09	5.96E-01	1.01E-01	2.61E-01	bad-chisq
MXPKTMQCDNVM_4	0.10	100	600	0.5	4	aadE	188	286	288	aadE	5.27E-02	2.35E-10	1.55E-10	6.37E-01	9.74E-02	2.88E-01	bad-chisq
MXPKTMQCDNVM_5	0.10	100	600	0.5	5	aadE	188	286	288	aadE	5.27E-02	2.35E-10	1.05E-10	6.37E-01	9.64E-02	2.91E-01	bad-chisq
MXPKTMQCDNVM_6	0.10	100	600	0.5	6	aadE	188	286	288	aadE	5.27E-02	2.35E-10	3.01E-10	6.31E-01	9.80E-02	2.84E-01	bad-chisq
MXPKTMQCDNVM_7	0.10	100	600	0.5	7	aadE	188	286	288	aadE	5.27E-02	2.35E-10	1.80E-10	6.39E-01	9.80E-02	2.87E-01	bad-chisq
MXPKTMQCDNVM_8	0.10	100	600	0.5	8	aadE	188	286	288	aadE	5.27E-02	2.35E-10	1.05E-10	6.37E-01	9.64E-02	2.91E-01	bad-chisq
MXPKTMQCDNVM_9	0.10	100	600	0.5	9	aadE	188	286	288	aadE	5.27E-02	2.35E-10	1.27E-10	6.37E-01	9.68E-02	2.90E-01	bad-chisq
MXPKTMQCDNVM_10	0.10	100	600	0.5	10	aadE	188	286	288	aadE	5.27E-02	2.35E-10	1.23E-10	6.37E-01	9.68E-02	2.90E-01	bad-chisq
EVJQRERAZLHQ_1	0.10	100	700	0.5	1	aadE	138	336	288	aadE	5.27E-02	1.09E-15	1.65E-13	7.18E-01	9.45E-02	3.30E-01	bad-chisq
EVJQRERAZLHQ_2	0.10	100	700	0.5	2	aadE	138	336	288	aadE	5.27E-02	1.09E-15	2.73E-15	7.35E-01	9.00E-02	3.52E-01	bad-chisq
EVJQRERAZLHQ_3	0.10	100	700	0.5	3	aadE	138	336	288	aadE	5.27E-02	1.09E-15	1.15E-16	7.48E-01	8.70E-02	3.68E-01	bad-chisq
EVJQRERAZLHQ_4	0.10	100	700	0.5	4	aadE	138	336	288	aadE	5.27E-02	1.09E-15	1.19E-14	7.19E-01	9.02E-02	3.44E-01	bad-chisq
EVJQRERAZLHQ_5	0.10	100	700	0.5	5	aadE	138	336	288	aadE	5.27E-02	1.09E-15	4.67E-16	7.44E-01	8.84E-02	3.61E-01	bad-chisq
EVJQRERAZLHQ_6	0.10	100	700	0.5	6	aadE	138	336	288	aadE	5.27E-02	1.09E-15	1.28E-13	7.00E-01	9.17E-02	3.31E-01	bad-chisq
EVJQRERAZLHQ_7	0.10	100	700	0.5	7	aadE	138	336	288	aadE	5.27E-02	1.09E-15	1.48E-12	7.69E-01	1.06E-01	3.17E-01	bad-chisq
EVJQRERAZLHQ_8	0.10	100	700	0.5	8	aadE	138	336	288	aadE	5.27E-02	1.09E-15	6.21E-15	7.47E-01	9.26E-02	3.48E-01	bad-chisq
EVJQRERAZLHQ_9	0.10	100	700	0.5	9	aadE	138	336	288	aadE	5.27E-02	1.09E-15	1.71E-15	7.46E-01	9.06E-02	3.55E-01	bad-chisq
EVJQRERAZLHQ_10	0.10	100	700	0.5	10	aadE	138	336	288	aadE	5.27E-02	1.09E-15	1.15E-16	7.48E-01	8.70E-02	3.68E-01	bad-chisq
QYWJBWXCOJXX_1	0.20	1.5	100	0.5	1	aadE	49	49	664	aadE	1.94E-01	4.43E-01	4.49E-01	9.79E-02	1.29E-01	7.74E-02
QYWJBWXCOJXX_2	0.20	1.5	100	0.5	2	aadE	49	49	664	aadE	1.94E-01	4.43E-01	4.64E-01	9.67E-02	1.31E-01	7.49E-02
QYWJBWXCOJXX_3	0.20	1.5	100	0.5	3	aadE	49	49	664	aadE	1.94E-01	4.43E-01	4.49E-01	9.79E-02	1.29E-01	7.74E-02
QYWJBWXCOJXX_4	0.20	1.5	100	0.5	4	aadE	49	49	664	aadE	1.94E-01	4.43E-01	4.49E-01	9.79E-02	1.29E-01	7.74E-02
QYWJBWXCOJXX_5	0.20	1.5	100	0.5	5	aadE	49	49	664	aadE	1.94E-01	4.43E-01	4.49E-01	9.79E-02	1.29E-01	7.74E-02
QYWJBWXCOJXX_6	0.20	1.5	100	0.5	6	aadE	49	49	664	aadE	1.94E-01	4.43E-01	4.49E-01	9.79E-02	1.29E-01	7.74E-02
QYWJBWXCOJXX_7	0.20	1.5	100	0.5	7	aadE	49	49	664	aadE	1.94E-01	4.43E-01	5.39E-01	8.34E-02	1.35E-01	6.29E-02
QYWJBWXCOJXX_8	0.20	1.5	100	0.5	8	aadE	49	49	664	aadE	1.94E-01	4.43E-01	4.49E-01	9.79E-02	1.29E-01	7.74E-02
QYWJBWXCOJXX_9	0.20	1.5	100	0.5	9	aadE	49	49	664	aadE	1.94E-01	4.43E-01	5.97E-01	7.00E-02	1.32E-01	5.41E-02
QYWJBWXCOJXX_10	0.20	1.5	100	0.5	10	aadE	49	49	664	aadE	1.94E-01	4.43E-01	4.49E-01	9.79E-02	1.29E-01	7.74E-02
QFTOVKYACWWZ_1	0.20	1.5	200	0.5	1	aadE	99	99	564	aadE	1.97E-01	2.11E-01	1.16E-01	1.48E-01	9.35E-02	1.12E-01
QFTOVKYACWWZ_2	0.20	1.5	200	0.5	2	aadE	99	99	564	aadE	1.97E-01	2.11E-01	5.12E-01	6.14E-02	9.35E-02	4.68E-02
QFTOVKYACWWZ_3	0.20	1.5	200	0.5	3	aadE	99	99	564	aadE	1.97E-01	2.11E-01	2.44E-01	1.06E-01	9.09E-02	8.31E-02
QFTOVKYACWWZ_4	0.20	1.5	200	0.5	4	aadE	99	99	564	aadE	1.97E-01	2.11E-01	2.13E-01	1.12E-01	8.94E-02	8.89E-02
QFTOVKYACWWZ_5	0.20	1.5	200	0.5	5	aadE	99	99	564	aadE	1.97E-01	2.11E-01	2.13E-01	1.12E-01	8.94E-02	8.89E-02
QFTOVKYACWWZ_6	0.20	1.5	200	0.5	6	aadE	99	99	564	aadE	1.97E-01	2.11E-01	2.57E-01	1.03E-01	9.05E-02	8.09E-02
QFTOVKYACWWZ_7	0.20	1.5	200	0.5	7	aadE	99	99	564	aadE	1.97E-01	2.11E-01	2.13E-01	1.12E-01	8.94E-02	8.89E-02
QFTOVKYACWWZ_8	0.20	1.5	200	0.5	8	aadE	99	99	564	aadE	1.97E-01	2.11E-01	2.80E-01	9.97E-02	9.20E-02	7.72E-02
QFTOVKYACWWZ_9	0.20	1.5	200	0.5	9	aadE	99	99	564	aadE	1.97E-01	2.11E-01	2.29E-01	1.09E-01	9.06E-02	8.59E-02
QFTOVKYACWWZ_10	0.20	1.5	200	0.5	10	aadE	99	99	564	aadE	1.97E-01	2.11E-01	2.44E-01	1.06E-01	9.09E-02	8.31E-02
XZLGOHTYTHMV_1	0.20	1.5	300	0.5	1	aadE	149	149	464	aadE	1.98E-01	1.91E-01	2.98E-01	7.86E-02	7.54E-02	6.04E-02
XZLGOHTYTHMV_2	0.20	1.5	300	0.5	2	aadE	149	149	464	aadE	1.98E-01	1.91E-01	2.27E-01	8.97E-02	7.41E-02	7.02E-02
XZLGOHTYTHMV_3	0.20	1.5	300	0.5	3	aadE	149	149	464	aadE	1.98E-01	1.91E-01	1.92E-01	9.51E-02	7.27E-02	7.58E-02
XZLGOHTYTHMV_4	0.20	1.5	300	0.5	4	aadE	149	149	464	aadE	1.98E-01	1.91E-01	3.41E-01	7.27E-02	7.63E-02	5.53E-02
XZLGOHTYTHMV_5	0.20	1.5	300	0.5	5	aadE	149	149	464	aadE	1.98E-01	1.91E-01	1.92E-01	9.51E-02	7.27E-02	7.58E-02
XZLGOHTYTHMV_6	0.20	1.5	300	0.5	6	aadE	149	149	464	aadE	1.98E-01	1.91E-01	2.75E-01	8.57E-02	7.84E-02	6.34E-02
XZLGOHTYTHMV_7	0.20	1.5	300	0.5	7	aadE	149	149	464	aadE	1.98E-01	1.91E-01	1.93E-01	1.02E-01	7.82E-02	7.56E-02
XZLGOHTYTHMV_8	0.20	1.5	300	0.5	8	aadE	149	149	464	aadE	1.98E-01	1.91E-01	2.54E-01	8.94E-02	7.82E-02	6.63E-02
XZLGOHTYTHMV_9	0.20	1.5	300	0.5	9	aadE	149	149	464	aadE	1.98E-01	1.91E-01	1.92E-01	9.51E-02	7.27E-02	7.58E-02
XZLGOHTYTHMV_10	0.20	1.5	300	0.5	10	aadE	149	149	464	aadE	1.98E-01	1.91E-01	1.55E-01	1.07E-01	7.49E-02	8.26E-02
YQFUBGKPWPBX_1	0.20	1.5	400	0.5	1	aadE	199	199	364	aadE	1.98E-01	1.02E-01	1.73E-01	9.86E-02	7.22E-02	6.85E-02
YQFUBGKPWPBX_2	0.20	1.5	400	0.5	2	aadE	199	199	364	aadE	1.98E-01	1.02E-01	9.29E-02	1.07E-01	6.32E-02	8.43E-02
YQFUBGKPWPBX_3	0.20	1.5	400	0.5	3	aadE	199	199	364	aadE	1.98E-01	1.02E-01	3.30E-01	6.56E-02	6.73E-02	4.89E-02
YQFUBGKPWPBX_4	0.20	1.5	400	0.5	4	aadE	199	199	364	aadE	1.98E-01	1.02E-01	6.85E-02	1.17E-01	6.42E-02	9.14E-02
YQFUBGKPWPBX_5	0.20	1.5	400	0.5	5	aadE	199	199	364	aadE	1.98E-01	1.02E-01	1.03E-01	1.03E-01	6.28E-02	8.19E-02
YQFUBGKPWPBX_6	0.20	1.5	400	0.5	6	aadE	199	199	364	aadE	1.98E-01	1.02E-01	1.03E-01	1.03E-01	6.28E-02	8.19E-02
YQFUBGKPWPBX_7	0.20	1.5	400	0.5	7	aadE	199	199	364	aadE	1.98E-01	1.02E-01	1.44E-01	9.48E-02	6.47E-02	7.34E-02
YQFUBGKPWPBX_8	0.20	1.5	400	0.5	8	aadE	199	199	364	aadE	1.98E-01	1.02E-01	1.03E-01	1.03E-01	6.28E-02	8.19E-02
YQFUBGKPWPBX_9	0.20	1.5	400	0.5	9	aadE	199	199	364	aadE	1.98E-01	1.02E-01	9.22E-02	1.07E-01	6.33E-02	8.45E-02
YQFUBGKPWPBX_10	0.20	1.5	400	0.5	10	aadE	199	199	364	aadE	1.98E-01	1.02E-01	1.03E-01	1.03E-01	6.28E-02	8.19E-02
BNLJVQQCDTIU_1	0.20	1.5	500	0.5	1	aadE	249	249	264	aadE	1.99E-01	5.63E-02	8.24E-02	1.01E-01	5.78E-02	7.79E-02
BNLJVQQCDTIU_2	0.20	1.5	500	0.5	2	aadE	249	249	264	aadE	1.99E-01	5.63E-02	1.28E-01	9.39E-02	6.16E-02	6.82E-02
BNLJVQQCDTIU_3	0.20	1.5	500	0.5	3	aadE	249	249	264	aadE	1.99E-01	5.63E-02	5.65E-02	1.07E-01	5.60E-02	8.55E-02
BNLJVQQCDTIU_4	0.20	1.5	500	0.5	4	aadE	249	249	264	aadE	1.99E-01	5.63E-02	5.98E-02	1.06E-01	5.63E-02	8.44E-02
BNLJVQQCDTIU_5	0.20	1.5	500	0.5	5	aadE	249	249	264	aadE	1.99E-01	5.63E-02	6.06E-02	1.06E-01	5.65E-02	8.41E-02
BNLJVQQCDTIU_6	0.20	1.5	500	0.5	6	aadE	249	249	264	aadE	1.99E-01	5.63E-02	5.65E-02	1.07E-01	5.60E-02	8.55E-02
BNLJVQQCDTIU_7	0.20	1.5	500	0.5	7	aadE	249	249	264	aadE	1.99E-01	5.63E-02	1.89E-01	8.09E-02	6.14E-02	5.90E-02
BNLJVQQCDTIU_8	0.20	1.5	500	0.5	8	aadE	249	249	264	aadE	1.99E-01	5.63E-02	5.65E-02	1.07E-01	5.60E-02	8.55E-02
BNLJVQQCDTIU_9	0.20	1.5	500	0.5	9	aadE	249	249	264	aadE	1.99E-01	5.63E-02	1.47E-01	8.56E-02	5.90E-02	6.50E-02
BNLJVQQCDTIU_10	0.20	1.5	500	0.5	10	aadE	249	249	264	aadE	1.99E-01	5.63E-02	1.12E-01	9.42E-02	5.91E-02	7.13E-02
RXHLIOTPPRPN_1	0.20	1.5	600	0.5	1	aadE	299	299	164	aadE	1.99E-01	5.16E-02	5.18E-02	9.97E-02	5.11E-02	7.96E-02
